# idA idB nx ny nz Fn uN cellDistX cellDistY cellDistZ
3190 3603 0.445096 0.217652 -0.86863 -0.00965084 -6.15117e-07 0 0 0
5240 4191 0.127878 0.470002 0.873353 -0.0132829 -1.05558e-06 0 1 0
1648 1912 0.880128 0.449448 0.152873 -0.0155248 -8.60418e-07 1 0 0
1648 4426 0.0769514 0.847467 0.525241 -0.0125836 -9.65999e-07 0 0 0
1648 4783 0.0145549 0.34504 -0.938475 -0.0217089 -1.9467e-06 0 0 0
2003 1301 0.468941 -0.178289 -0.865047 -0.0255945 -1.93438e-06 0 0 0
2003 395 0.321767 0.867303 0.379805 -0.0152565 -1.13155e-06 0 0 0
2003 4678 0.234868 -0.969293 -0.0728506 -0.00132467 -9.93594e-08 0 0 0
1119 1150 0.627037 -0.735088 0.257818 -0.00653417 -6.04529e-07 0 0 0
4039 5356 0.125535 0.987243 0.0979434 -0.00425244 -3.1775e-07 0 0 0
4039 2806 0.564018 -0.822157 0.0770761 -0.00552973 -4.16858e-07 0 0 0
3936 3627 0.969598 0.236188 -0.0639938 -0.00287368 -2.50247e-07 0 0 0
3850 4643 0.147533 -0.679773 0.718431 -0.0224243 -1.32581e-06 0 0 0
3850 1648 0.0364298 0.939775 -0.339847 -0.0207473 -1.23258e-06 0 0 0
5490 3617 0.351335 0.21896 0.910286 -0.0136149 -1.24503e-06 1 0 0
5490 300 0.287208 0.432479 -0.854677 -0.00367579 -2.91006e-07 0 0 0
5460 3598 0.624709 0.336238 -0.704757 -0.0254105 -2.05573e-06 0 0 0
5460 878 0.328413 -0.883454 0.334146 -0.0109119 -8.21715e-07 0 0 0
4055 2164 0.425267 0.206876 0.881107 -0.00545943 -4.45338e-07 0 0 0
1256 3365 0.426171 -0.278698 -0.860643 -0.023154 -1.50032e-06 0 0 0
4222 4526 0.424996 -0.862986 0.273191 -0.00937254 -7.06725e-07 -1 0 0
4222 3345 0.491118 -0.506732 -0.708538 -0.0049239 -4.00629e-07 0 0 0
1965 2923 0.46655 -0.703078 -0.536668 -0.00175185 -1.32496e-07 0 0 0
2740 740 0.340647 -0.0141261 -0.940085 -0.00193083 -1.58615e-07 1 0 0
792 3803 0.0301158 0.602682 -0.797413 -0.0242358 -1.39858e-06 0 0 0
792 2554 -0.119604 -0.756954 0.642429 -0.0281599 -2.36194e-06 0 0 0
4494 53 0.973795 0.0527033 0.221235 -0.00801818 -7.70526e-07 0 0 0
4494 3881 0.623833 0.749533 -0.221432 -0.00544123 -4.36133e-07 0 0 0
4494 3109 0.131855 -0.703825 0.698029 -0.00655501 -4.32023e-07 0 0 0
999 4669 0.159413 0.806406 -0.569471 -0.00349268 -2.51686e-07 0 0 0
949 5169 0.711978 0.336165 0.616506 -0.0120658 -9.45178e-07 0 0 -1
792 2884 0.971215 -0.0638581 -0.229485 -0.00656505 -3.87351e-07 1 0 0
949 1735 0.546356 -0.651 0.526967 -0.014602 -1.14474e-06 0 0 0
4442 2105 0.723407 -0.686807 -0.0705607 -0.00114239 -7.25929e-08 1 0 0
285 1329 0.273426 -0.261582 -0.925642 -0.00282609 -1.96247e-07 0 0 0
1737 3195 0.884332 0.114084 0.452705 -0.00305776 -2.54211e-07 1 0 0
85 3013 0.660687 0.451718 -0.599537 -0.00314773 -2.549e-07 0 0 0
650 4230 0.817118 -0.554485 0.157688 -0.00190239 -1.44233e-07 0 0 0
1119 4039 -0.0524839 -0.494754 0.867447 -0.00195088 -1.63919e-07 0 0 0
650 3642 0.237457 -0.144867 0.960535 -0.0184484 -1.55813e-06 0 0 0
3985 1711 0.410206 0.0258578 0.911626 -0.0357592 -2.90736e-06 0 0 0
842 3876 0.533388 0.540089 0.651 -0.00963029 -5.67157e-07 0 0 0
627 3803 0.257922 -0.707313 0.658167 -0.00232928 -1.76839e-07 0 0 0
1956 4643 0.266983 0.943717 0.195238 -0.0112694 -9.33369e-07 0 0 0
2242 3434 0.880172 0.112114 -0.461224 -0.00724598 -5.38934e-07 1 0 0
1172 3395 0.501115 -0.708498 0.496904 -0.0126689 -9.49964e-07 0 0 0
36 1301 0.0867295 0.502622 0.860145 -0.0325971 -2.37699e-06 0 0 0
36 3655 0.419998 0.52953 -0.737021 -0.00496496 -3.70419e-07 0 0 0
1172 4010 0.419761 0.720402 -0.552106 -0.00606842 -4.55732e-07 0 0 0
36 5028 0.664866 -0.501794 -0.553314 -0.00386015 -2.79989e-07 1 -1 0
3935 3985 0.316359 -0.87852 -0.357937 -0.0131504 -8.44973e-07 0 0 0
4404 2656 0.301451 -0.768805 -0.563974 -0.0254272 -2.00571e-06 0 0 0
2350 2806 0.779874 0.0446903 0.62434 -0.00562991 -3.77874e-07 0 0 0
4404 1945 0.469401 0.0728848 0.879972 -0.0154494 -1.3208e-06 1 0 0
2350 5425 0.397008 -0.825128 0.401931 -0.0122898 -1.09605e-06 0 0 0
2350 1753 0.438074 0.28559 -0.852367 -0.0294517 -1.9605e-06 0 0 0
122 3365 0.155748 0.86255 -0.481404 -0.00979589 -8.35688e-07 0 0 0
3666 2004 0.367027 -0.705556 0.606203 -0.00972235 -6.70534e-07 0 0 0
1301 4929 0.651216 -0.621127 0.436026 -0.0182092 -1.54947e-06 1 0 0
2482 4545 0.409608 -0.405581 0.817145 -0.0215753 -1.46377e-06 0 0 0
2482 672 0.0418023 -0.986757 -0.156728 -0.00510539 -4.10869e-07 0 0 0
1225 3249 0.334839 0.547891 0.766615 -0.00815002 -6.63516e-07 0 0 0
5344 5074 0.919821 0.348295 -0.180609 -0.000327447 -2.26638e-08 1 0 0
3929 4157 0.550249 0.816857 -0.173123 -0.00505366 -3.60405e-07 1 0 1
4010 3737 0.54573 0.411593 0.729911 -0.0183302 -1.48443e-06 0 0 0
4436 5284 0.630779 -0.21092 0.746747 -0.00885922 -5.28137e-07 1 0 0
3803 1457 0.215643 -0.961208 -0.171982 -0.00713194 -5.04664e-07 0 0 0
