# idA idB nx ny nz Fn uN cellDistX cellDistY cellDistZ
2334 2529 0.819759 -0.334385 0.464954 -0.0157961 -1.5172e-06 1 0 0
1593 2577 0.0905022 -0.125724 -0.987929 -0.0118714 -9.22822e-07 0 0 0
1593 1655 0.42543 0.697338 0.576826 -0.00984647 -7.71138e-07 0 0 0
1593 5171 0.756599 -0.565557 -0.328181 -0.00845072 -6.74334e-07 0 0 0
3390 5352 0.282958 0.712507 -0.642082 -0.00975719 -8.04077e-07 0 0 0
3390 3694 0.350465 -0.930437 0.107054 -0.0109505 -9.64396e-07 0 0 0
3390 3627 0.368559 -0.244711 -0.896817 -0.0117325 -9.88123e-07 0 0 0
3390 4694 0.456452 -0.349531 0.818217 -0.00684731 -4.61333e-07 1 0 0
3390 4639 0.875718 0.482365 0.0210111 -0.00460266 -4.23029e-07 1 0 0
5218 2291 -0.0905577 0.319643 0.943201 -0.0286613 -2.61641e-06 -1 0 0
5218 5036 0.425417 -0.469564 -0.773647 -0.0246444 -1.65438e-06 0 0 0
5218 5294 0.873452 0.00928103 0.486822 -0.0056919 -3.43938e-07 0 0 0
3499 2169 0.248113 -0.711297 -0.657645 -0.0104188 -6.93131e-07 0 0 0
3499 3991 0.215541 0.507471 -0.834275 -0.000917521 -5.77526e-08 0 0 0
3499 3761 0.329921 -0.47653 0.814906 -0.00414027 -2.62716e-07 0 0 0
3499 5272 0.640595 0.764611 0.0707669 -0.00774555 -5.15841e-07 0 0 0
5519 3377 0.216964 0.97255 0.0841045 -0.00836103 -7.04213e-07 0 0 0
5519 2051 0.233007 0.566936 -0.790121 -0.006767 -5.51779e-07 0 0 0
5519 1797 0.645897 -0.574556 -0.502695 -0.00906574 -7.33625e-07 0 0 0
5519 3676 0.959352 0.232006 0.160674 -0.00741791 -4.85239e-07 1 0 0
3139 1744 0.139301 -0.729555 0.669585 -0.0129765 -8.85435e-07 0 0 0
3139 430 0.566817 -0.43209 -0.701439 -0.00700403 -4.95008e-07 0 0 0
3139 1843 0.970984 0.238385 0.0190532 -0.00453435 -3.09946e-07 0 0 0
3069 3318 0.0193303 0.426564 -0.904251 -0.015416 -1.07276e-06 0 0 0
3069 648 0.432891 0.900111 -0.0490518 -0.0340573 -2.42826e-06 0 0 0
3069 927 0.548745 -0.574485 0.607327 -0.0220162 -1.7442e-06 1 0 0
4326 4176 0.732237 -0.247441 0.634509 -0.0151768 -1.32628e-06 1 0 0
3731 3824 0.238028 0.69977 0.673546 -0.0125005 -8.50628e-07 0 0 0
3731 5230 0.487675 0.831431 -0.266262 -0.00945394 -7.58485e-07 0 0 0
3731 1077 0.63857 -0.509314 -0.576912 -0.020696 -1.29663e-06 0 0 0
3731 3370 0.825236 -0.286807 0.486546 -0.00874556 -5.55046e-07 1 0 0
27 189 0.0852309 0.462892 0.882307 -0.00405284 -2.68668e-07 0 0 0
27 1720 0.138939 -0.17737 -0.974287 -0.00335042 -2.96487e-07 0 0 0
27 2828 0.746439 -0.660342 -0.0823209 -0.0002401 -1.53362e-08 0 0 0
27 1980 0.919652 0.336649 0.202255 -0.00491948 -3.41281e-07 1 0 0
3318 3377 0.237964 -0.936536 -0.257437 -0.00733694 -6.00816e-07 0 0 0
3318 2479 0.355367 0.637992 -0.68314 -0.0108385 -8.25836e-07 0 0 0
2949 2291 0.0259615 -0.514936 -0.856836 -0.0124941 -9.9794e-07 -1 0 0
