# **S.energy	elast	eps_norm	eps_x	eps_y	eps_z	gradVWork	i	kinetic	nonviscDamp	plast	q	sigM	sig_norm	sig_x	sig_y	sig_z	step	t	unbE	unbF
nan	7.33683259761e-05	0.00257830354858	0.000147842873438	0.000625614826633	-0.00249687760254	-2.89557411345e-05	7900	1.17299971276e-10	4.75388908679e-06	1.09001518624e-05	-12898.3186114	-54420.2990334	94845.2439205	-50120.9514323	-50120.675624	-63019.2700437	0	0.00516702770514	1.59878216812e-06	6.53263033983e-06
nan	7.33733626943e-05	0.00257824717997	0.000147683797087	0.000625420062867	-0.00249687760254	-2.89610127384e-05	8000	1.17157300659e-10	4.75388927109e-06	1.0900151881e-05	-12897.2407417	-54422.8032531	94849.4423815	-50123.7087571	-50123.7515034	-63020.9494988	0	0.00523243697914	1.59672797261e-06	5.03186496116e-06
nan	7.33808231404e-05	0.00257816711085	0.000147429993601	0.000625149811168	-0.00249687760254	-2.89682864184e-05	8100	1.16702028632e-10	4.75388951838e-06	1.09001520084e-05	-12895.5973629	-54426.7520685	94856.078447	-50128.1152578	-50128.4283271	-63023.7126207	0	0.00529784625717	1.59036140013e-06	5.67815076762e-06
nan	7.33708683831e-05	0.00257827516812	0.000147762163256	0.000625516925101	-0.00249687760254	-2.89582926252e-05	8200	1.15645541213e-10	4.75389047271e-06	1.09001524358e-05	-12897.7810843	-54421.608423	94847.4418273	-50122.3865652	-50122.2710543	-63020.1676494	0	0.00536325554357	1.57617789951e-06	4.89700256431e-06
nan	7.33730033351e-05	0.00257825348695	0.000147682816948	0.000625446293863	-0.00249687760254	-2.89606076451e-05	8300	1.15517289919e-10	4.75389060926e-06	1.09001524626e-05	-12897.2308062	-54422.639454	94849.1684242	-50123.6137055	-50123.4601447	-63020.8445118	0	0.00542866482011	1.57438410135e-06	4.00221283743e-06
nan	7.33792632683e-05	0.00257818561458	0.000147473517627	0.000625215852921	-0.00249687760254	-2.89667516998e-05	8400	1.15346993375e-10	4.75389078664e-06	1.09001525021e-05	-12895.8656726	-54425.9101094	94854.663821	-50127.2600663	-50127.3445231	-63023.1257389	0	0.00549407409811	1.57192901969e-06	3.20598939219e-06
nan	7.33725646641e-05	0.00257825579131	0.000147710717045	0.000625449204495	-0.00249687760254	-2.89600026602e-05	8500	1.15309045476e-10	4.75389082854e-06	1.09001525306e-05	-12897.4414752	-54422.4832008	94848.910069	-50123.3248128	-50123.3585015	-63020.766288	0	0.00555948338255	1.57155533548e-06	2.6428716419e-06
nan	7.33729912439e-05	0.00257825166236	0.000147693783246	0.000625436182843	-0.00249687760254	-2.89605631489e-05	8600	1.1446092305e-10	4.75389139642e-06	1.09001526966e-05	-12897.3043092	-54422.6806492	94849.2393184	-50123.5812749	-50123.5750885	-63020.885584	0	0.00562489266064	1.5599871439e-06	1.02996079448e-05
nan	7.33780246233e-05	0.00257819920365	0.000147514054464	0.00062526232523	-0.00249687760254	-2.89655276523e-05	8700	1.13087913748e-10	4.75389212842e-06	1.09001536127e-05	-12896.1474412	-54425.2660437	94853.5828154	-50126.5376393	-50126.5754112	-63022.6850805	0	0.00569030193865	1.54116868543e-06	1.02083794711e-05
nan	7.33736815357e-05	0.00257824558795	0.000147663076842	0.000625418392309	-0.00249687760254	-2.89611354196e-05	8800	1.12404169133e-10	4.7538925492e-06	1.09001538894e-05	-12897.1584773	-54423.0426759	94849.8518314	-50124.0107437	-50123.948063	-63021.169221	0	0.00575571122205	1.53194124624e-06	4.63755816441e-06
nan	7.33732040768e-05	0.00257825010403	0.000147682413892	0.000625432443598	-0.00249687760254	-2.89607549601e-05	8900	1.11984545421e-10	4.75389290592e-06	1.09001561464e-05	-12897.2539727	-54422.7669483	94849.38459	-50123.6937979	-50123.6592763	-63020.9477706	0	0.00582112050125	1.52623218286e-06	3.18610212594e-06
nan	7.33770556533e-05	0.00257820880525	0.000147550676466	0.000625293274634	-0.00249687760254	-2.89645752107e-05	9000	1.06965105907e-10	4.75389811451e-06	1.09001612058e-05	-12896.3753265	-54424.7634693	94852.7381352	-50125.9573989	-50126.0002837	-63022.3327254	0	0.00588652977957	1.4577459528e-06	2.68389641404e-05
nan	7.33743583516e-05	0.00257823784824	0.000147641951573	0.000625391472744	-0.00249687760254	-2.89618335683e-05	9100	1.06820039128e-10	4.75389828871e-06	1.09001612628e-05	-12897.0087033	-54423.3866386	94850.4282157	-50124.3890642	-50124.3730842	-63021.3977675	0	0.00595193906219	1.45582246342e-06	3.92896357832e-06
nan	7.33734813022e-05	0.00257824737055	0.000147671223318	0.000625423817481	-0.00249687760254	-2.89610214792e-05	9200	1.04383574762e-10	4.75390000399e-06	1.09001621181e-05	-12897.1884784	-54422.8966601	94849.6034921	-50123.8568179	-50123.7878662	-63021.0452963	0	0.00601734834185	1.42263353067e-06	2.06730395238e-05
nan	7.33763311056e-05	0.00257821684238	0.000147573916756	0.000625320928293	-0.00249687760254	-2.89638564909e-05	9300	1.00275123349e-10	4.75390276847e-06	1.0900163569e-05	-12896.5326855	-54424.382293	94852.0975937	-50125.5335598	-50125.5470739	-63022.0662453	0	0.00608275762055	1.36658677039e-06	1.04679602238e-05
nan	7.33747381588e-05	0.00257823363305	0.000147629776784	0.00062537696913	-0.00249687760254	-2.8962225055e-05	9400	1.00054079313e-10	4.75390299726e-06	1.09001636161e-05	-12896.9345263	-54423.5822322	94850.757324	-50124.6031213	-50124.6059278	-63021.5376476	0	0.00614816690245	1.3636039027e-06	3.30462847313e-06
nan	7.33737640894e-05	0.00257824410549	0.00014766283085	0.000625412339021	-0.00249687760254	-2.89612942477e-05	9500	9.957605787e-11	4.75390330154e-06	1.09001638121e-05	-12897.1394654	-54423.059446	94849.8770439	-50124.0196491	-50123.9995743	-63021.1591145	0	0.00621357618276	1.35710712277e-06	2.80451258471e-06
nan	7.33757862766e-05	0.0025782227209	0.000147591880709	0.000625340925625	-0.00249687760254	-2.89633174522e-05	9600	9.8068179686e-11	4.75390430963e-06	1.0900168835e-05	-12896.6298728	-54424.0946891	94851.6122463	-50125.2202417	-50125.2137111	-63021.8501145	0	0.00627898546257	1.33651964309e-06	1.51805902116e-05
nan	7.33749153171e-05	0.00257823199779	0.000147621900395	0.00062537208673	-0.00249687760254	-2.89624157829e-05	9700	9.68007890954e-11	4.75390486366e-06	1.09001696727e-05	-12896.8422878	-54423.6667669	94850.8947783	-50124.7206241	-50124.7167646	-63021.5629119	0	0.00634439474367	1.31926270275e-06	8.84251410244e-06
nan	7.33740106158e-05	0.0025782415422	0.000147653579395	0.000625403956136	-0.00249687760254	-2.89615391347e-05	9800	9.62601958789e-11	4.75390533837e-06	1.09001697701e-05	-12897.0643733	-54423.1855765	94850.0869498	-50124.1678609	-50124.1566345	-63021.2322342	0	0.00640980402385	1.31191133033e-06	4.7766215697e-06
nan	7.33754324278e-05	0.00257822640343	0.000147604535012	0.000625353121461	-0.00249687760254	-2.89629633343e-05	9900	9.62046450494e-11	4.75390537168e-06	1.09001698032e-05	-12896.7349462	-54423.9188151	94851.3179203	-50125.0011754	-50125.0191482	-63021.7361216	0	0.0064752133035	1.31112883245e-06	1.80432547684e-06
nan	7.33750020926e-05	0.00257823106079	0.000147618971679	0.00062536891509	-0.00249687760254	-2.89625089217e-05	10000	9.60257502952e-11	4.75390550954e-06	1.09001698457e-05	-12896.8425443	-54423.7064621	94850.9624482	-50124.7552155	-50124.7664109	-63021.5977598	0	0.00654062258425	1.30869843348e-06	6.67411522507e-06
nan	7.33742110092e-05	0.00257823954837	0.000147645915564	0.000625397545816	-0.00249687760254	-2.89617355601e-05	10100	9.48507216934e-11	4.75390637998e-06	1.09001701806e-05	-12897.0314022	-54423.3030809	94850.284932	-50124.2868357	-50124.3041692	-63021.3182379	0	0.00660603186466	1.29269835258e-06	1.55988893238e-05
nan	7.33751816791e-05	0.00257822922248	0.00014761237882	0.0006253628924	-0.00249687760254	-2.89627111879e-05	10200	9.449456623e-11	4.75390667233e-06	1.09001703101e-05	-12896.7764387	-54423.7896799	94851.100344	-50124.865186	-50124.8622291	-63021.6416247	0	0.00667144114449	1.28782735617e-06	5.07608868346e-06
nan	7.33750242644e-05	0.00257823083421	0.000147618146999	0.000625368175621	-0.00249687760254	-2.89625358709e-05	10300	9.42426214581e-11	4.75390690089e-06	1.09001704319e-05	-12896.8364113	-54423.7128625	94850.9731953	-50124.7657607	-50124.7706548	-63021.602172	0	0.00673685042491	1.28439646055e-06	1.55013125359e-06
nan	7.33743860367e-05	0.00257823759439	0.000147640352935	0.000625390803612	-0.00249687760254	-2.89619083417e-05	10400	9.39461843023e-11	4.7539071069e-06	1.09001705292e-05	-12896.9772804	-54423.3819976	94850.4169608	-50124.3918252	-50124.385062	-63021.3691056	0	0.0068022597054	1.28036756935e-06	4.20974975915e-06
nan	7.33750168798e-05	0.00257823094343	0.000147618236722	0.00062536860474	-0.00249687760254	-2.89625446581e-05	10500	9.38351174202e-11	4.75390718272e-06	1.0900170572e-05	-12896.8317219	-54423.7042003	94850.9579242	-50124.7591366	-50124.7626058	-63021.5908586	0	0.00686766898525	1.27884287337e-06	2.43522691099e-06
nan	7.33749763023e-05	0.00257823144181	0.00014761926108	0.000625370417612	-0.00249687760254	-2.89624911835e-05	10600	8.78583183502e-11	4.75391162643e-06	1.09001726816e-05	-12896.8486079	-54423.6805527	94850.9188033	-50124.7302587	-50124.7325326	-63021.5788667	0	0.0069330782657	1.19738803033e-06	1.34230699876e-05
nan	7.33745297219e-05	0.00257823617623	0.000147634775384	0.000625386273789	-0.00249687760254	-2.89620514211e-05	10700	8.78435539354e-11	4.75391165095e-06	1.09001726835e-05	-12896.9453393	-54423.454852	94850.5395515	-50124.4759055	-50124.4674057	-63021.4212448	0	0.00699848754631	1.19719409812e-06	1.14466122915e-06
nan	7.33749398067e-05	0.00257823174248	0.000147620994934	0.000625371247931	-0.00249687760254	-2.89624655298e-05	10800	8.77498282782e-11	4.7539117155e-06	1.0900172696e-05	-12896.8641139	-54423.6540807	94850.8730368	-50124.6868167	-50124.7244945	-63021.5509307	0	0.00706389682625	1.19591005471e-06	3.93940033116e-06
nan	7.3374958928e-05	0.00257823154099	0.000147620324811	0.000625370575429	-0.00249687760254	-2.8962475945e-05	10900	8.75097707373e-11	4.75391195522e-06	1.09001727162e-05	-12896.861794	-54423.6856637	94850.9278165	-50124.723768	-50124.747661	-63021.585562	0	0.00712930610642	1.1926380882e-06	8.53770317649e-06
nan	7.33746167707e-05	0.00257823526826	0.000147631665351	0.000625383264726	-0.00249687760254	-2.89621377744e-05	11000	8.74401091929e-11	4.75391204796e-06	1.09001727786e-05	-12896.9293465	-54423.4993035	94850.6143748	-50124.5238989	-50124.520766	-63021.4532454	0	0.0071947153866	1.19169425397e-06	3.52543198481e-06
nan	7.33748678001e-05	0.00257823258128	0.000147622706454	0.000625374302021	-0.00249687760254	-2.89623964055e-05	11100	8.49582446399e-11	4.75391399972e-06	1.09001775895e-05	-12896.8769043	-54423.622509	94850.8215122	-50124.6632032	-50124.6642161	-63021.5401076	0	0.00726012466661	1.15786572688e-06	1.49222992802e-05
nan	7.33749398468e-05	0.00257823201957	0.000147619112166	0.000625372834715	-0.00249687760254	-2.89624628981e-05	11200	8.43735010789e-11	4.75391459306e-06	1.090017763e-05	-12896.8565555	-54423.6640965	94850.8914306	-50124.7128714	-50124.7099913	-63021.5694269	0	0.00732553394671	1.14989533559e-06	2.34306593781e-06
nan	7.33747099324e-05	0.00257823453889	0.000147626658329	0.000625381439792	-0.00249687760254	-2.8962234217e-05	11300	8.42383050421e-11	4.75391469726e-06	1.09001776617e-05	-12896.9029963	-54423.5476798	94850.6954785	-50124.582676	-50124.5746911	-63021.4856723	0	0.007390943227	1.14805639599e-06	1.91621730369e-06
nan	7.33748378791e-05	0.0025782330485	0.000147622934283	0.000625376174472	-0.00249687760254	-2.89623652843e-05	11400	8.38672603922e-11	4.75391491121e-06	1.09001778531e-05	-12896.8952043	-54423.6074737	94850.7976674	-50124.6448413	-50124.6375343	-63021.5400456	0	0.00745635250712	1.14299755633e-06	7.36878812539e-06
nan	7.33749218302e-05	0.00257823203382	0.000147620688596	0.000625372521339	-0.00249687760254	-2.89624458301e-05	11500	8.33015896032e-11	4.7539154047e-06	1.09001779879e-05	-12896.8825373	-54423.6551835	94850.8773659	-50124.6873727	-50124.7082679	-63021.56991	0	0.00752176178742	1.13528692809e-06	6.38817425947e-06
nan	7.33747549864e-05	0.00257823385824	0.000147626184852	0.000625378745454	-0.00249687760254	-2.89622790775e-05	11600	8.3251513489e-11	4.75391543818e-06	1.09001780126e-05	-12896.9082844	-54423.5689378	94850.7320664	-50124.5986132	-50124.6013028	-63021.5068976	0	0.00758717106772	1.13460703895e-06	2.42087786991e-06
nan	7.33748100735e-05	0.00257823337077	0.000147623750274	0.000625377310473	-0.00249687760254	-2.89623367742e-05	11700	8.26171573115e-11	4.75391600665e-06	1.09001781451e-05	-12896.888134	-54423.5963214	94850.77762	-50124.634506	-50124.631818	-63021.5226401	0	0.00765258034782	1.1259607654e-06	2.38945792784e-06
nan	7.33748999919e-05	0.00257823241236	0.000147620658024	0.000625374089183	-0.00249687760254	-2.89624244527e-05	11800	8.20324997818e-11	4.75391644801e-06	1.09001782741e-05	-12896.8902357	-54423.652736	94850.8736902	-50124.6811793	-50124.7056137	-63021.571415	0	0.00771798962808	1.11799129935e-06	1.06101125165e-05
nan	7.33747854118e-05	0.00257823365139	0.00014762450367	0.000625378289543	-0.00249687760254	-2.89623095603e-05	11900	8.19593297129e-11	4.75391656979e-06	1.0900178277e-05	-12896.8924395	-54423.5829673	94850.7551	-50124.6202808	-50124.6159006	-63021.5127204	0	0.00778339890842	1.11699583519e-06	2.215343669e-06
nan	7.3374810087e-05	0.00257823322146	0.000147624555317	0.000625376504857	-0.00249687760254	-2.89623362528e-05	12000	8.12258722591e-11	4.75391714371e-06	1.090017845e-05	-12896.8870123	-54423.5957874	94850.7769071	-50124.6366107	-50124.6271284	-63021.523623	0	0.00784880818866	1.10699942068e-06	8.50790985376e-06
nan	7.33748811015e-05	0.00257823243172	0.000147622286724	0.000625373784531	-0.00249687760254	-2.896240595e-05	12100	8.11649260648e-11	4.75391719165e-06	1.0900178477e-05	-12896.877212	-54423.6387401	94850.8481743	-50124.6697319	-50124.6995446	-63021.5469439	0	0.00791421746889	1.10616773542e-06	1.32228046625e-06
nan	7.33748025878e-05	0.00257823338036	0.000147624386837	0.000625377199754	-0.00249687760254	-2.89623268942e-05	12200	8.08974231573e-11	4.75391740985e-06	1.0900178546e-05	-12896.8901662	-54423.5904885	94850.7676946	-50124.6274865	-50124.6263262	-63021.5176527	0	0.00797962674919	1.10252321375e-06	3.47573012959e-06
nan	7.33748120784e-05	0.00257823334495	0.000147623705572	0.000625377214562	-0.00249687760254	-2.89623378427e-05	12300	8.0706313684e-11	4.75391752341e-06	1.09001786298e-05	-12896.882939	-54423.5964106	94850.7767458	-50124.6322309	-50124.6418309	-63021.5151699	0	0.00804503602941	1.09991850606e-06	3.34563368451e-06
nan	7.3374865714e-05	0.00257823275768	0.00014762194245	0.000625375209645	-0.00249687760254	-2.89623907419e-05	12400	8.06686395972e-11	4.75391756031e-06	1.09001786333e-05	-12896.8755115	-54423.6236966	94850.8235222	-50124.6655319	-50124.6645144	-63021.5410434	0	0.00811044530966	1.09940425529e-06	9.5979785102e-07
nan	7.33748184377e-05	0.00257823319097	0.000147623951907	0.000625376521601	-0.00249687760254	-2.89623428963e-05	12500	8.0157640684e-11	4.75391784417e-06	1.09001788604e-05	-12896.8876378	-54423.6073041	94850.7958402	-50124.6409477	-50124.6523791	-63021.5285855	0	0.00817585458994	1.09244073636e-06	1.9408017249e-06
nan	7.33747880321e-05	0.00257823340486	0.000147625593992	0.000625377015781	-0.00249687760254	-2.89623134437e-05	12600	7.79173631604e-11	4.75391923899e-06	1.09001797927e-05	-12896.9093089	-54423.588508	94850.7654258	-50124.6147489	-50124.6267174	-63021.5240578	0	0.0082412638702	1.06190920955e-06	1.39942102564e-05
nan	7.33748604597e-05	0.00257823273221	0.000147622562821	0.000625374958175	-0.00249687760254	-2.89623861642e-05	12700	7.7668131288e-11	4.75391943889e-06	1.0900179877e-05	-12896.8799415	-54423.6212673	94850.8193052	-50124.6584123	-50124.6670358	-63021.5383538	0	0.00830667315001	1.05851146839e-06	3.73388025217e-06
nan	7.33748466716e-05	0.00257823306384	0.000147622041504	0.000625376448452	-0.00249687760254	-2.89623710597e-05	12800	7.7544759281e-11	4.75391953163e-06	1.09001799158e-05	-12896.8755523	-54423.614345	94850.8078084	-50124.6589595	-50124.6495638	-63021.5345117	0	0.00837208243023	1.05683027357e-06	1.94160906716e-06
nan	7.33747955156e-05	0.00257823358042	0.000147623958163	0.000625378125701	-0.00249687760254	-2.89623206576e-05	12900	7.73376076307e-11	4.75391966258e-06	1.09001799928e-05	-12896.8769755	-54423.5895043	94850.765476	-50124.6358355	-50124.6198664	-63021.512811	0	0.00843749171062	1.05400781137e-06	3.40463563997e-06
nan	7.33748491098e-05	0.0025782328611	0.000147622910787	0.000625375407414	-0.00249687760254	-2.89623748366e-05	13000	7.72867616949e-11	4.75391969993e-06	1.0900180015e-05	-12896.881685	-54423.6152371	94850.8091878	-50124.65257	-50124.6588862	-63021.534255	0	0.00850290099094	1.05331408013e-06	8.54080319694e-07
nan	7.33748511258e-05	0.00257823281556	0.000147622971125	0.000625375205409	-0.00249687760254	-2.89623756975e-05	13100	7.72817012766e-11	4.75391970215e-06	1.09001800179e-05	-12896.8808899	-54423.6176078	94850.8132009	-50124.6552383	-50124.6614567	-63021.5361283	0	0.00856831027124	1.05324508453e-06	4.3478944546e-07
nan	7.33747985581e-05	0.00257823339567	0.000147624418297	0.000625377255415	-0.00249687760254	-2.8962326362e-05	13200	7.5365499238e-11	4.75392120082e-06	1.09001833209e-05	-12896.8784978	-54423.5919366	94850.7695723	-50124.6360804	-50124.6251511	-63021.5145782	0	0.00863371955151	1.02713057779e-06	1.61255009464e-05
nan	7.33748180396e-05	0.00257823318452	0.000147623764295	0.000625376539293	-0.00249687760254	-2.89623462746e-05	13300	7.46041795379e-11	4.75392177624e-06	1.09001835746e-05	-12896.8804893	-54423.597759	94850.7790945	-50124.6362318	-50124.6403243	-63021.516721	0	0.00869912883052	1.01675454238e-06	7.08082499638e-06
nan	7.33748461097e-05	0.0025782329599	0.000147622395527	0.000625375936354	-0.00249687760254	-2.89623740026e-05	13400	7.44791504788e-11	4.75392189732e-06	1.09001835833e-05	-12896.8708626	-54423.6144627	94850.8070738	-50124.6568733	-50124.658779	-63021.5277359	0	0.00876453811052	1.01505017629e-06	3.71832985202e-06
nan	7.33748254037e-05	0.00257823326137	0.000147622687715	0.000625377110274	-0.00249687760254	-2.89623527643e-05	13500	7.35345189611e-11	4.7539225111e-06	1.09001837763e-05	-12896.8287668	-54423.6106567	94850.7987626	-50124.6822217	-50124.6387599	-63021.5109885	0	0.00882994739069	1.00217640801e-06	1.16799257797e-05
nan	7.33748211404e-05	0.00257823322066	0.000147623284219	0.000625376801609	-0.00249687760254	-2.89623492918e-05	13600	7.33673756555e-11	4.75392285717e-06	1.09001837988e-05	-12896.8812758	-54423.6000259	94850.783253	-50124.6395981	-50124.6396058	-63021.5208739	0	0.00889535667102	9.99898528067e-07	2.90152827708e-06
nan	7.3374842815e-05	0.00257823293839	0.000147622814213	0.000625375748848	-0.00249687760254	-2.89623707118e-05	13700	7.31706598476e-11	4.75392296625e-06	1.09001838954e-05	-12896.8760872	-54423.6112944	94850.8018528	-50124.650193	-50124.65741	-63021.5262802	0	0.00896076595127	9.97217261944e-07	1.29127937535e-06
nan	7.33748311923e-05	0.00257823311497	0.0001476229302	0.000625376449477	-0.00249687760254	-2.89623589049e-05	13800	7.3144149848e-11	4.75392298482e-06	1.09001839044e-05	-12896.877848	-54423.6051802	94850.7917266	-50124.6452482	-50124.6471963	-63021.5230961	0	0.00902617523159	9.96856124362e-07	1.1359531653e-06
nan	7.3374823866e-05	0.00257823325796	0.000147622832653	0.000625377061973	-0.00249687760254	-2.89623517809e-05	13900	7.30258280526e-11	4.75392305787e-06	1.0900183952e-05	-12896.8809849	-54423.6010079	94850.7849952	-50124.6412524	-50124.639534	-63021.5222373	0	0.00909158451185	9.95243657224e-07	4.13103184965e-06
nan	7.33748373067e-05	0.00257823308101	0.000147622551299	0.000625376398911	-0.00249687760254	-2.89623653553e-05	14000	7.30144888281e-11	4.7539230688e-06	1.09001839553e-05	-12896.8771464	-54423.6084063	94850.7972209	-50124.6487427	-50124.6505871	-63021.5258891	0	0.00915699379232	9.95088936592e-07	4.29958148115e-07
nan	7.33748381066e-05	0.00257823306054	0.000147622589102	0.000625376305579	-0.00249687760254	-2.89623658648e-05	14100	7.28069155819e-11	4.75392327021e-06	1.09001839658e-05	-12896.8798569	-54423.6101856	94850.8007396	-50124.6511647	-50124.6483704	-63021.5310215	0	0.00922240307259	9.92259982587e-07	8.57689998333e-06
nan	7.33748269694e-05	0.00257823320953	0.000147622809737	0.000625376867758	-0.00249687760254	-2.89623547732e-05	14200	7.26441220422e-11	4.75392340784e-06	1.0900183998e-05	-12896.9013647	-54423.6081261	94850.7979826	-50124.6333937	-50124.6562261	-63021.5347584	0	0.0092878123528	9.90041476657e-07	8.81370742404e-06
nan	7.33748344942e-05	0.00257823314624	0.000147622458017	0.000625376689855	-0.00249687760254	-2.89623625291e-05	14300	7.26226545275e-11	4.75392344306e-06	1.09001840008e-05	-12896.8745961	-54423.6061635	94850.7933537	-50124.6490016	-50124.6458911	-63021.5235977	0	0.00935322163304	9.89748801863e-07	1.14158964884e-06
nan	7.3374839812e-05	0.00257823307572	0.000147622349886	0.000625376424643	-0.00249687760254	-2.89623676346e-05	14400	7.26113773897e-11	4.75392345167e-06	1.09001840025e-05	-12896.8782674	-54423.6115233	94850.8028406	-50124.6526078	-50124.651087	-63021.5308752	0	0.00941863091331	9.89595037969e-07	1.15539773761e-06
nan	7.33748298565e-05	0.0025782331679	0.000147622767475	0.000625376706098	-0.00249687760254	-2.89623577008e-05	14500	7.26053876924e-11	4.75392345925e-06	1.09001840029e-05	-12896.8793894	-54423.6034586	94850.7889578	-50124.6434169	-50124.6441525	-63021.5228064	0	0.00948404019358	9.89513540739e-07	2.50037927556e-07
